millis,stamp,datetime,temp
541999,1497825744, 2019/6/18 22:42:24,18.2
542999,1497825745, 2019/6/18 22:42:25,18.2
543998,1497825746, 2019/6/18 22:42:26,18.2
544999,1497825747, 2019/6/18 22:42:27,18.2
545999,1497825748, 2019/6/18 22:42:28,18.2
547000,1497825749, 2019/6/18 22:42:29,18.2
547999,1497825750, 2019/6/18 22:42:30,18.2
548999,1497825751, 2019/6/18 22:42:31,18.2
549999,1497825752, 2019/6/18 22:42:32,18.2
551000,1497825753, 2019/6/18 22:42:33,18.2
551999,1497825754, 2019/6/18 22:42:34,18.2
552999,1497825755, 2019/6/18 22:42:35,18.2
554000,1497825756, 2019/6/18 22:42:36,18.2
554999,1497825757, 2019/6/18 22:42:37,18.2
555999,1497825758, 2019/6/18 22:42:38,18.2
556999,1497825759, 2019/6/18 22:42:39,18.2
557999,1497825760, 2019/6/18 22:42:40,18.2
559000,1497825761, 2019/6/18 22:42:41,18.2
559998,1497825762, 2019/6/18 22:42:42,18.2
561000,1497825763, 2019/6/18 22:42:43,18.2
561999,1497825764, 2019/6/18 22:42:44,18.2
562999,1497825765, 2019/6/18 22:42:45,18.2
563999,1497825766, 2019/6/18 22:42:46,18.2
564999,1497825767, 2019/6/18 22:42:47,18.2
565998,1497825768, 2019/6/18 22:42:48,18.2
566999,1497825769, 2019/6/18 22:42:49,18.2
568000,1497825770, 2019/6/18 22:42:50,18.2
568998,1497825771, 2019/6/18 22:42:51,18.2
570000,1497825772, 2019/6/18 22:42:52,18.2
571000,1497825773, 2019/6/18 22:42:53,18.2
571999,1497825774, 2019/6/18 22:42:54,18.2
572999,1497825775, 2019/6/18 22:42:55,18.2
573999,1497825776, 2019/6/18 22:42:56,18.2
574999,1497825777, 2019/6/18 22:42:57,18.2
575998,1497825778, 2019/6/18 22:42:58,18.2
576999,1497825779, 2019/6/18 22:42:59,18.2
578000,1497825780, 2019/6/18 22:43:0,18.2
578999,1497825781, 2019/6/18 22:43:1,18.2
579999,1497825782, 2019/6/18 22:43:2,18.2
580999,1497825783, 2019/6/18 22:43:3,18.2
581999,1497825784, 2019/6/18 22:43:4,18.2
582999,1497825785, 2019/6/18 22:43:5,18.2
583999,1497825786, 2019/6/18 22:43:6,18.2
584999,1497825787, 2019/6/18 22:43:7,18.2
585999,1497825788, 2019/6/18 22:43:8,18.2
586999,1497825789, 2019/6/18 22:43:9,18.2
587999,1497825790, 2019/6/18 22:43:10,18.2
588998,1497825791, 2019/6/18 22:43:11,18.2
589999,1497825792, 2019/6/18 22:43:12,18.2
590999,1497825793, 2019/6/18 22:43:13,18.2
591998,1497825794, 2019/6/18 22:43:14,18.2
592999,1497825795, 2019/6/18 22:43:15,18.2
593998,1497825796, 2019/6/18 22:43:16,18.2
595000,1497825797, 2019/6/18 22:43:17,18.2
595999,1497825798, 2019/6/18 22:43:18,18.2
596999,1497825799, 2019/6/18 22:43:19,18.2
597999,1497825800, 2019/6/18 22:43:20,18.2
598999,1497825801, 2019/6/18 22:43:21,18.2
599999,1497825802, 2019/6/18 22:43:22,18.2
600999,1497825803, 2019/6/18 22:43:23,18.2
601999,1497825804, 2019/6/18 22:43:24,18.2
602999,1497825805, 2019/6/18 22:43:25,18.2
603999,1497825806, 2019/6/18 22:43:26,18.2
604999,1497825807, 2019/6/18 22:43:27,18.2
605999,1497825808, 2019/6/18 22:43:28,18.2
606998,1497825809, 2019/6/18 22:43:29,18.2
608000,1497825810, 2019/6/18 22:43:30,18.2
608999,1497825811, 2019/6/18 22:43:31,18.2
610000,1497825812, 2019/6/18 22:43:32,18.2
610999,1497825813, 2019/6/18 22:43:33,18.2
612000,1497825814, 2019/6/18 22:43:34,18.2
612999,1497825815, 2019/6/18 22:43:35,18.2
614000,1497825816, 2019/6/18 22:43:36,18.2
614999,1497825817, 2019/6/18 22:43:37,18.2
616000,1497825818, 2019/6/18 22:43:38,18.2
616999,1497825819, 2019/6/18 22:43:39,18.1
618000,1497825820, 2019/6/18 22:43:40,18.1
618999,1497825821, 2019/6/18 22:43:41,18.2
620000,1497825822, 2019/6/18 22:43:42,18.2
620999,1497825823, 2019/6/18 22:43:43,18.1
622000,1497825824, 2019/6/18 22:43:44,18.1
623000,1497825825, 2019/6/18 22:43:45,18.1
623998,1497825826, 2019/6/18 22:43:46,18.1
624999,1497825827, 2019/6/18 22:43:47,18.1
625999,1497825828, 2019/6/18 22:43:48,18.2
626999,1497825829, 2019/6/18 22:43:49,18.2
627999,1497825830, 2019/6/18 22:43:50,18.1
628999,1497825831, 2019/6/18 22:43:51,18.1
629998,1497825832, 2019/6/18 22:43:52,18.1
631000,1497825833, 2019/6/18 22:43:53,18.1
631999,1497825834, 2019/6/18 22:43:54,18.1
632998,1497825835, 2019/6/18 22:43:55,18.1
633999,1497825836, 2019/6/18 22:43:56,18.1
634998,1497825837, 2019/6/18 22:43:57,18.1
635999,1497825838, 2019/6/18 22:43:58,18.1
636998,1497825839, 2019/6/18 22:43:59,18.1
637999,1497825840, 2019/6/18 22:44:0,18.1
638999,1497825841, 2019/6/18 22:44:1,18.1
639998,1497825842, 2019/6/18 22:44:2,18.1
640999,1497825843, 2019/6/18 22:44:3,18.1
641999,1497825844, 2019/6/18 22:44:4,18.1
642999,1497825845, 2019/6/18 22:44:5,18.1
643999,1497825846, 2019/6/18 22:44:6,18.1
644999,1497825847, 2019/6/18 22:44:7,18.1
645999,1497825848, 2019/6/18 22:44:8,18.1
647000,1497825849, 2019/6/18 22:44:9,18.1
648000,1497825850, 2019/6/18 22:44:10,18.1
648998,1497825851, 2019/6/18 22:44:11,18.1
650000,1497825852, 2019/6/18 22:44:12,18.1
650999,1497825853, 2019/6/18 22:44:13,18.1
651999,1497825854, 2019/6/18 22:44:14,18.1
652999,1497825855, 2019/6/18 22:44:15,18.1
653999,1497825856, 2019/6/18 22:44:16,18.1
654999,1497825857, 2019/6/18 22:44:17,18.1
656000,1497825858, 2019/6/18 22:44:18,18.1
657000,1497825859, 2019/6/18 22:44:19,18.1
657999,1497825860, 2019/6/18 22:44:20,18.1
659000,1497825861, 2019/6/18 22:44:21,18.1
659999,1497825862, 2019/6/18 22:44:22,18.1
660999,1497825863, 2019/6/18 22:44:23,18.1
661998,1497825864, 2019/6/18 22:44:24,18.1
662999,1497825865, 2019/6/18 22:44:25,18.1
663999,1497825866, 2019/6/18 22:44:26,18.1
664998,1497825867, 2019/6/18 22:44:27,18.1
665999,1497825868, 2019/6/18 22:44:28,18
667000,1497825869, 2019/6/18 22:44:29,18
668000,1497825870, 2019/6/18 22:44:30,18
668999,1497825871, 2019/6/18 22:44:31,18
669999,1497825872, 2019/6/18 22:44:32,18
670999,1497825873, 2019/6/18 22:44:33,18
672000,1497825874, 2019/6/18 22:44:34,18.1
672999,1497825875, 2019/6/18 22:44:35,18.1
673998,1497825876, 2019/6/18 22:44:36,18
674999,1497825877, 2019/6/18 22:44:37,18
675998,1497825878, 2019/6/18 22:44:38,18.1
676999,1497825879, 2019/6/18 22:44:39,18.1
677998,1497825880, 2019/6/18 22:44:40,18
678999,1497825881, 2019/6/18 22:44:41,18
679999,1497825882, 2019/6/18 22:44:42,18
680999,1497825883, 2019/6/18 22:44:43,18
682000,1497825884, 2019/6/18 22:44:44,18
682999,1497825885, 2019/6/18 22:44:45,18
683999,1497825886, 2019/6/18 22:44:46,18
684999,1497825887, 2019/6/18 22:44:47,18.1
685999,1497825888, 2019/6/18 22:44:48,18.1
686999,1497825889, 2019/6/18 22:44:49,18
687998,1497825890, 2019/6/18 22:44:50,18
688999,1497825891, 2019/6/18 22:44:51,18.1
689999,1497825892, 2019/6/18 22:44:52,18.1
691000,1497825893, 2019/6/18 22:44:53,18.1
691998,1497825894, 2019/6/18 22:44:54,18.1
693000,1497825895, 2019/6/18 22:44:55,18.1
693999,1497825896, 2019/6/18 22:44:56,18.1
695000,1497825897, 2019/6/18 22:44:57,18.1
695999,1497825898, 2019/6/18 22:44:58,18.1
696999,1497825899, 2019/6/18 22:44:59,18.1
697999,1497825900, 2019/6/18 22:45:0,18.1
698999,1497825901, 2019/6/18 22:45:1,18.1
699999,1497825902, 2019/6/18 22:45:2,18.1
700998,1497825903, 2019/6/18 22:45:3,18.1
702000,1497825904, 2019/6/18 22:45:4,18.1
702999,1497825905, 2019/6/18 22:45:5,18.1
703998,1497825906, 2019/6/18 22:45:6,18.1
705000,1497825907, 2019/6/18 22:45:7,18.1
705999,1497825908, 2019/6/18 22:45:8,18.1
706999,1497825909, 2019/6/18 22:45:9,18.1
707999,1497825910, 2019/6/18 22:45:10,18.1
708999,1497825911, 2019/6/18 22:45:11,18.1
709999,1497825912, 2019/6/18 22:45:12,18
710999,1497825913, 2019/6/18 22:45:13,18
712000,1497825914, 2019/6/18 22:45:14,18
712998,1497825915, 2019/6/18 22:45:15,18
713999,1497825916, 2019/6/18 22:45:16,18
714998,1497825917, 2019/6/18 22:45:17,18
715999,1497825918, 2019/6/18 22:45:18,18
716999,1497825919, 2019/6/18 22:45:19,18
717999,1497825920, 2019/6/18 22:45:20,18
719000,1497825921, 2019/6/18 22:45:21,18
720000,1497825922, 2019/6/18 22:45:22,18
720999,1497825923, 2019/6/18 22:45:23,18
721999,1497825924, 2019/6/18 22:45:24,18
722999,1497825925, 2019/6/18 22:45:25,18
723999,1497825926, 2019/6/18 22:45:26,18
724999,1497825927, 2019/6/18 22:45:27,18
725998,1497825928, 2019/6/18 22:45:28,18
727000,1497825929, 2019/6/18 22:45:29,18
727999,1497825930, 2019/6/18 22:45:30,18
728999,1497825931, 2019/6/18 22:45:31,18
729999,1497825932, 2019/6/18 22:45:32,18
730999,1497825933, 2019/6/18 22:45:33,18
731999,1497825934, 2019/6/18 22:45:34,18
732998,1497825935, 2019/6/18 22:45:35,18
733999,1497825936, 2019/6/18 22:45:36,18
734999,1497825937, 2019/6/18 22:45:37,18
735998,1497825938, 2019/6/18 22:45:38,18
736999,1497825939, 2019/6/18 22:45:39,18
737998,1497825940, 2019/6/18 22:45:40,18
738999,1497825941, 2019/6/18 22:45:41,18
739998,1497825942, 2019/6/18 22:45:42,18
740999,1497825943, 2019/6/18 22:45:43,18
741998,1497825944, 2019/6/18 22:45:44,18
742999,1497825945, 2019/6/18 22:45:45,18
743999,1497825946, 2019/6/18 22:45:46,18
744999,1497825947, 2019/6/18 22:45:47,18
745999,1497825948, 2019/6/18 22:45:48,18
746998,1497825949, 2019/6/18 22:45:49,18
748000,1497825950, 2019/6/18 22:45:50,18
748999,1497825951, 2019/6/18 22:45:51,18
749999,1497825952, 2019/6/18 22:45:52,18
750999,1497825953, 2019/6/18 22:45:53,18
751998,1497825954, 2019/6/18 22:45:54,18
752999,1497825955, 2019/6/18 22:45:55,18
753999,1497825956, 2019/6/18 22:45:56,18
755000,1497825957, 2019/6/18 22:45:57,18
755999,1497825958, 2019/6/18 22:45:58,18
756999,1497825959, 2019/6/18 22:45:59,18
757999,1497825960, 2019/6/18 22:46:0,18
758999,1497825961, 2019/6/18 22:46:1,18
760000,1497825962, 2019/6/18 22:46:2,18
760998,1497825963, 2019/6/18 22:46:3,18
761999,1497825964, 2019/6/18 22:46:4,18
762999,1497825965, 2019/6/18 22:46:5,18
763999,1497825966, 2019/6/18 22:46:6,18
764999,1497825967, 2019/6/18 22:46:7,18
765999,1497825968, 2019/6/18 22:46:8,18
766999,1497825969, 2019/6/18 22:46:9,18
767998,1497825970, 2019/6/18 22:46:10,18
768999,1497825971, 2019/6/18 22:46:11,18
769999,1497825972, 2019/6/18 22:46:12,18
770999,1497825973, 2019/6/18 22:46:13,18
771999,1497825974, 2019/6/18 22:46:14,18
772999,1497825975, 2019/6/18 22:46:15,18
773998,1497825976, 2019/6/18 22:46:16,18
775000,1497825977, 2019/6/18 22:46:17,18
775999,1497825978, 2019/6/18 22:46:18,18
776998,1497825979, 2019/6/18 22:46:19,18
777999,1497825980, 2019/6/18 22:46:20,18
778998,1497825981, 2019/6/18 22:46:21,18
779999,1497825982, 2019/6/18 22:46:22,18
780999,1497825983, 2019/6/18 22:46:23,18
781999,1497825984, 2019/6/18 22:46:24,18
783000,1497825985, 2019/6/18 22:46:25,18
783998,1497825986, 2019/6/18 22:46:26,18
784999,1497825987, 2019/6/18 22:46:27,18
785998,1497825988, 2019/6/18 22:46:28,18
786999,1497825989, 2019/6/18 22:46:29,18
787998,1497825990, 2019/6/18 22:46:30,18
789000,1497825991, 2019/6/18 22:46:31,18
789998,1497825992, 2019/6/18 22:46:32,18
791000,1497825993, 2019/6/18 22:46:33,18
791999,1497825994, 2019/6/18 22:46:34,18
792999,1497825995, 2019/6/18 22:46:35,18
793999,1497825996, 2019/6/18 22:46:36,18
794999,1497825997, 2019/6/18 22:46:37,18
795999,1497825998, 2019/6/18 22:46:38,18
796999,1497825999, 2019/6/18 22:46:39,18
797999,1497826000, 2019/6/18 22:46:40,18
799000,1497826001, 2019/6/18 22:46:41,18
799998,1497826002, 2019/6/18 22:46:42,18
800999,1497826003, 2019/6/18 22:46:43,18
801999,1497826004, 2019/6/18 22:46:44,18
803000,1497826005, 2019/6/18 22:46:45,18
803999,1497826006, 2019/6/18 22:46:46,18
805000,1497826007, 2019/6/18 22:46:47,18
805998,1497826008, 2019/6/18 22:46:48,18
807000,1497826009, 2019/6/18 22:46:49,18
807999,1497826010, 2019/6/18 22:46:50,18
808999,1497826011, 2019/6/18 22:46:51,18
809999,1497826012, 2019/6/18 22:46:52,18
810999,1497826013, 2019/6/18 22:46:53,18
811999,1497826014, 2019/6/18 22:46:54,18
812999,1497826015, 2019/6/18 22:46:55,18
813999,1497826016, 2019/6/18 22:46:56,18
814999,1497826017, 2019/6/18 22:46:57,18
816000,1497826018, 2019/6/18 22:46:58,17.9
816999,1497826019, 2019/6/18 22:46:59,17.9
817998,1497826020, 2019/6/18 22:47:0,17.9
818999,1497826021, 2019/6/18 22:47:1,18
819999,1497826022, 2019/6/18 22:47:2,18
821000,1497826023, 2019/6/18 22:47:3,18
821999,1497826024, 2019/6/18 22:47:4,18
822999,1497826025, 2019/6/18 22:47:5,17.9
823999,1497826026, 2019/6/18 22:47:6,17.9
824999,1497826027, 2019/6/18 22:47:7,17.9
825999,1497826028, 2019/6/18 22:47:8,17.9
826999,1497826029, 2019/6/18 22:47:9,17.9
827999,1497826030, 2019/6/18 22:47:10,17.9
828998,1497826031, 2019/6/18 22:47:11,17.9
830000,1497826032, 2019/6/18 22:47:12,17.9
830999,1497826033, 2019/6/18 22:47:13,17.9
831998,1497826034, 2019/6/18 22:47:14,17.9
832999,1497826035, 2019/6/18 22:47:15,17.9
833999,1497826036, 2019/6/18 22:47:16,17.9
834999,1497826037, 2019/6/18 22:47:17,17.9
835998,1497826038, 2019/6/18 22:47:18,17.9
837000,1497826039, 2019/6/18 22:47:19,17.9
837999,1497826040, 2019/6/18 22:47:20,17.9
838999,1497826041, 2019/6/18 22:47:21,17.9
839999,1497826042, 2019/6/18 22:47:22,17.9
840999,1497826044, 2019/6/18 22:47:24,17.9
841999,1497826045, 2019/6/18 22:47:25,17.9
842998,1497826046, 2019/6/18 22:47:26,17.9
844000,1497826047, 2019/6/18 22:47:27,17.9
844999,1497826048, 2019/6/18 22:47:28,17.9
845999,1497826049, 2019/6/18 22:47:29,17.9
846999,1497826050, 2019/6/18 22:47:30,17.9
848000,1497826051, 2019/6/18 22:47:31,17.9
848999,1497826052, 2019/6/18 22:47:32,17.9
849999,1497826053, 2019/6/18 22:47:33,17.9
851000,1497826054, 2019/6/18 22:47:34,17.9
851999,1497826055, 2019/6/18 22:47:35,17.9
852999,1497826056, 2019/6/18 22:47:36,17.9
853999,1497826057, 2019/6/18 22:47:37,17.9
854999,1497826058, 2019/6/18 22:47:38,17.9
855999,1497826059, 2019/6/18 22:47:39,17.9
856999,1497826060, 2019/6/18 22:47:40,17.9
857998,1497826061, 2019/6/18 22:47:41,17.9
858998,1497826062, 2019/6/18 22:47:42,17.9
859999,1497826063, 2019/6/18 22:47:43,17.9
860999,1497826064, 2019/6/18 22:47:44,17.9
861999,1497826065, 2019/6/18 22:47:45,17.9
862999,1497826066, 2019/6/18 22:47:46,17.9
863998,1497826067, 2019/6/18 22:47:47,17.9
865000,1497826068, 2019/6/18 22:47:48,17.9
865999,1497826069, 2019/6/18 22:47:49,17.9
867000,1497826070, 2019/6/18 22:47:50,17.9
867999,1497826071, 2019/6/18 22:47:51,17.9
868999,1497826072, 2019/6/18 22:47:52,17.9
869999,1497826073, 2019/6/18 22:47:53,17.9
870999,1497826074, 2019/6/18 22:47:54,17.9
871999,1497826075, 2019/6/18 22:47:55,17.9
872998,1497826076, 2019/6/18 22:47:56,17.9
873999,1497826077, 2019/6/18 22:47:57,17.9
874999,1497826078, 2019/6/18 22:47:58,17.9
875999,1497826079, 2019/6/18 22:47:59,17.9
876999,1497826080, 2019/6/18 22:48:0,17.9
877999,1497826081, 2019/6/18 22:48:1,17.9
878999,1497826082, 2019/6/18 22:48:2,17.9
880000,1497826083, 2019/6/18 22:48:3,17.9
880999,1497826084, 2019/6/18 22:48:4,17.9
881998,1497826085, 2019/6/18 22:48:5,17.9
882999,1497826086, 2019/6/18 22:48:6,17.9
883999,1497826087, 2019/6/18 22:48:7,17.9
884999,1497826088, 2019/6/18 22:48:8,17.9
885998,1497826089, 2019/6/18 22:48:9,17.9
886999,1497826090, 2019/6/18 22:48:10,17.9
887999,1497826091, 2019/6/18 22:48:11,17.9
888998,1497826092, 2019/6/18 22:48:12,17.9
889999,1497826093, 2019/6/18 22:48:13,17.9
890999,1497826094, 2019/6/18 22:48:14,17.9
891999,1497826095, 2019/6/18 22:48:15,17.9
892999,1497826096, 2019/6/18 22:48:16,17.9
893999,1497826097, 2019/6/18 22:48:17,17.9
894999,1497826098, 2019/6/18 22:48:18,17.9
895998,1497826099, 2019/6/18 22:48:19,17.9
897000,1497826100, 2019/6/18 22:48:20,17.9
897999,1497826101, 2019/6/18 22:48:21,17.9
899000,1497826102, 2019/6/18 22:48:22,17.9
899999,1497826103, 2019/6/18 22:48:23,17.9
900999,1497826104, 2019/6/18 22:48:24,17.9
901999,1497826105, 2019/6/18 22:48:25,17.8
902999,1497826106, 2019/6/18 22:48:26,17.8
904000,1497826107, 2019/6/18 22:48:27,17.8
904999,1497826108, 2019/6/18 22:48:28,17.8
905999,1497826109, 2019/6/18 22:48:29,17.8
906999,1497826110, 2019/6/18 22:48:30,17.8
907999,1497826111, 2019/6/18 22:48:31,17.8
908999,1497826112, 2019/6/18 22:48:32,17.8
910000,1497826113, 2019/6/18 22:48:33,17.8
910998,1497826114, 2019/6/18 22:48:34,17.8
912000,1497826115, 2019/6/18 22:48:35,17.8
912999,1497826116, 2019/6/18 22:48:36,17.8
913999,1497826117, 2019/6/18 22:48:37,17.8
914999,1497826118, 2019/6/18 22:48:38,17.8
915999,1497826119, 2019/6/18 22:48:39,17.8
916999,1497826120, 2019/6/18 22:48:40,17.8
917998,1497826121, 2019/6/18 22:48:41,17.8
919000,1497826122, 2019/6/18 22:48:42,17.8
919999,1497826123, 2019/6/18 22:48:43,17.8
920998,1497826124, 2019/6/18 22:48:44,17.8
922000,1497826125, 2019/6/18 22:48:45,17.8
922998,1497826126, 2019/6/18 22:48:46,17.8
923999,1497826127, 2019/6/18 22:48:47,17.8
924998,1497826128, 2019/6/18 22:48:48,17.8
926000,1497826129, 2019/6/18 22:48:49,17.8
926999,1497826130, 2019/6/18 22:48:50,17.8
927998,1497826131, 2019/6/18 22:48:51,17.8
929000,1497826132, 2019/6/18 22:48:52,17.8
929999,1497826133, 2019/6/18 22:48:53,17.8
930998,1497826134, 2019/6/18 22:48:54,17.8
931999,1497826135, 2019/6/18 22:48:55,17.8
932999,1497826136, 2019/6/18 22:48:56,17.8
933999,1497826137, 2019/6/18 22:48:57,17.8
935000,1497826138, 2019/6/18 22:48:58,17.8
935999,1497826139, 2019/6/18 22:48:59,17.8
936998,1497826140, 2019/6/18 22:49:0,17.8
937999,1497826141, 2019/6/18 22:49:1,17.8
938999,1497826142, 2019/6/18 22:49:2,17.8
940000,1497826143, 2019/6/18 22:49:3,17.8
940999,1497826144, 2019/6/18 22:49:4,17.8
941999,1497826145, 2019/6/18 22:49:5,17.8
942999,1497826146, 2019/6/18 22:49:6,17.8
944000,1497826147, 2019/6/18 22:49:7,17.8
944999,1497826148, 2019/6/18 22:49:8,17.8
945999,1497826149, 2019/6/18 22:49:9,17.8
947000,1497826150, 2019/6/18 22:49:10,17.8
947999,1497826151, 2019/6/18 22:49:11,17.8
949000,1497826152, 2019/6/18 22:49:12,17.8
950000,1497826153, 2019/6/18 22:49:13,17.8
951000,1497826154, 2019/6/18 22:49:14,17.8
952000,1497826155, 2019/6/18 22:49:15,17.8
952999,1497826156, 2019/6/18 22:49:16,17.8
953999,1497826157, 2019/6/18 22:49:17,17.7
955000,1497826158, 2019/6/18 22:49:18,17.7
955999,1497826159, 2019/6/18 22:49:19,17.8
956999,1497826160, 2019/6/18 22:49:20,17.8
957999,1497826161, 2019/6/18 22:49:21,17.8
958999,1497826162, 2019/6/18 22:49:22,17.8
959998,1497826163, 2019/6/18 22:49:23,17.8
960999,1497826164, 2019/6/18 22:49:24,17.8
961998,1497826165, 2019/6/18 22:49:25,17.8
962999,1497826166, 2019/6/18 22:49:26,17.8
963999,1497826167, 2019/6/18 22:49:27,17.8
964999,1497826168, 2019/6/18 22:49:28,17.8
965999,1497826169, 2019/6/18 22:49:29,17.8
967000,1497826170, 2019/6/18 22:49:30,17.8
967999,1497826171, 2019/6/18 22:49:31,17.8
968999,1497826172, 2019/6/18 22:49:32,17.8
970000,1497826173, 2019/6/18 22:49:33,17.8
970999,1497826174, 2019/6/18 22:49:34,17.8
972000,1497826175, 2019/6/18 22:49:35,17.8
972999,1497826176, 2019/6/18 22:49:36,17.8
973999,1497826177, 2019/6/18 22:49:37,17.8
974999,1497826178, 2019/6/18 22:49:38,17.8
975998,1497826179, 2019/6/18 22:49:39,17.8
976999,1497826180, 2019/6/18 22:49:40,17.8
977998,1497826181, 2019/6/18 22:49:41,17.8
978999,1497826182, 2019/6/18 22:49:42,17.8
979998,1497826183, 2019/6/18 22:49:43,17.8
980999,1497826184, 2019/6/18 22:49:44,17.8
981998,1497826185, 2019/6/18 22:49:45,17.8
982999,1497826186, 2019/6/18 22:49:46,17.8
983999,1497826187, 2019/6/18 22:49:47,17.8
984998,1497826188, 2019/6/18 22:49:48,17.7
985999,1497826189, 2019/6/18 22:49:49,17.7
986998,1497826190, 2019/6/18 22:49:50,17.7
987999,1497826191, 2019/6/18 22:49:51,17.7
988999,1497826192, 2019/6/18 22:49:52,17.7
989999,1497826193, 2019/6/18 22:49:53,17.7
990999,1497826194, 2019/6/18 22:49:54,17.7
991998,1497826195, 2019/6/18 22:49:55,17.8
993000,1497826196, 2019/6/18 22:49:56,17.8
993999,1497826197, 2019/6/18 22:49:57,17.7
995000,1497826198, 2019/6/18 22:49:58,17.7
995999,1497826199, 2019/6/18 22:49:59,17.7
997000,1497826200, 2019/6/18 22:50:0,17.7
997998,1497826201, 2019/6/18 22:50:1,17.7
998999,1497826202, 2019/6/18 22:50:2,17.7
999999,1497826203, 2019/6/18 22:50:3,17.7
1000999,1497826204, 2019/6/18 22:50:4,17.7
1001999,1497826205, 2019/6/18 22:50:5,17.7
1002998,1497826206, 2019/6/18 22:50:6,17.7
1003999,1497826207, 2019/6/18 22:50:7,17.7
1004998,1497826208, 2019/6/18 22:50:8,17.7
1005999,1497826209, 2019/6/18 22:50:9,17.7
1006999,1497826210, 2019/6/18 22:50:10,17.7
1008000,1497826211, 2019/6/18 22:50:11,17.7
1009000,1497826212, 2019/6/18 22:50:12,17.7
1009999,1497826213, 2019/6/18 22:50:13,17.7
1010999,1497826214, 2019/6/18 22:50:14,17.7
1011998,1497826215, 2019/6/18 22:50:15,17.7
1012999,1497826216, 2019/6/18 22:50:16,17.7
1013999,1497826217, 2019/6/18 22:50:17,17.7
1014999,1497826218, 2019/6/18 22:50:18,17.7
1015999,1497826219, 2019/6/18 22:50:19,17.7
1016999,1497826220, 2019/6/18 22:50:20,17.7
1018000,1497826221, 2019/6/18 22:50:21,17.7
1018999,1497826222, 2019/6/18 22:50:22,17.7
1020000,1497826223, 2019/6/18 22:50:23,17.7
1020998,1497826224, 2019/6/18 22:50:24,17.7
1021999,1497826225, 2019/6/18 22:50:25,17.7
1022999,1497826226, 2019/6/18 22:50:26,17.7
1023998,1497826227, 2019/6/18 22:50:27,17.7
1025000,1497826228, 2019/6/18 22:50:28,17.7
1025999,1497826229, 2019/6/18 22:50:29,17.7
1026999,1497826230, 2019/6/18 22:50:30,17.7
1027999,1497826231, 2019/6/18 22:50:31,17.7
1028999,1497826232, 2019/6/18 22:50:32,17.7
1029999,1497826233, 2019/6/18 22:50:33,17.7
1030999,1497826234, 2019/6/18 22:50:34,17.7
1032000,1497826235, 2019/6/18 22:50:35,17.7
1032998,1497826236, 2019/6/18 22:50:36,17.7
1033999,1497826237, 2019/6/18 22:50:37,17.7
1034998,1497826238, 2019/6/18 22:50:38,17.7
1035999,1497826239, 2019/6/18 22:50:39,17.7
1036998,1497826240, 2019/6/18 22:50:40,17.7
1037999,1497826241, 2019/6/18 22:50:41,17.7
1038999,1497826242, 2019/6/18 22:50:42,17.7
1039998,1497826243, 2019/6/18 22:50:43,17.7
1040999,1497826244, 2019/6/18 22:50:44,17.7
1041999,1497826245, 2019/6/18 22:50:45,17.7
1043000,1497826246, 2019/6/18 22:50:46,17.7
1043999,1497826247, 2019/6/18 22:50:47,17.7
1044999,1497826248, 2019/6/18 22:50:48,17.7
1045998,1497826249, 2019/6/18 22:50:49,17.7
1046999,1497826250, 2019/6/18 22:50:50,17.7
1047999,1497826251, 2019/6/18 22:50:51,17.7
1048998,1497826252, 2019/6/18 22:50:52,17.7
1049999,1497826253, 2019/6/18 22:50:53,17.7
1050999,1497826254, 2019/6/18 22:50:54,17.7
1051999,1497826255, 2019/6/18 22:50:55,17.7
1052999,1497826256, 2019/6/18 22:50:56,17.7
1054000,1497826257, 2019/6/18 22:50:57,17.7
1054999,1497826258, 2019/6/18 22:50:58,17.7
1055998,1497826259, 2019/6/18 22:50:59,17.7
1056999,1497826260, 2019/6/18 22:51:0,17.7
1057999,1497826261, 2019/6/18 22:51:1,17.7
1058999,1497826262, 2019/6/18 22:51:2,17.7
1059999,1497826263, 2019/6/18 22:51:3,17.7
